S,M,N,F,i,u0,C1,C2,c_min,max_gap_s,avg_mult
1380,46,30,1,49.0,6.0,0.986966,0.853514,0,6300.0,2.6247
1380,46,30,1,50.0,0.0,0.999662,0.890356,0,900.0,2.7088
1380,46,30,1,50.0,6.0,0.999519,0.888996,0,900.0,2.7041
1380,46,30,1,51.0,0.0,0.998713,0.877691,0,900.0,2.7717
1380,46,30,1,51.0,6.0,0.998465,0.878257,0,900.0,2.7697
1380,46,30,8,49.0,0.0,0.98212,0.855368,0,2700.0,2.6223
1380,46,30,8,49.0,6.0,0.982183,0.85605,0,2700.0,2.6236
1380,46,30,8,50.0,0.0,0.994988,0.900157,0,900.0,2.7075
1380,46,30,8,50.0,6.0,0.995246,0.900125,0,900.0,2.7078
1380,46,30,8,51.0,0.0,0.995401,0.899587,0,900.0,2.7708
1380,46,30,8,51.0,6.0,0.9954,0.898884,0,900.0,2.7701
1380,46,30,11,49.0,0.0,0.978926,0.814193,0,1800.0,2.626
1380,46,30,11,49.0,6.0,0.978187,0.81102,0,1800.0,2.6256
1380,46,30,11,50.0,0.0,0.987373,0.863249,0,900.0,2.7099
1380,46,30,11,50.0,6.0,0.987577,0.858636,0,900.0,2.7014
1380,46,30,11,51.0,0.0,0.98884,0.861832,0,900.0,2.7715
1380,46,30,11,51.0,6.0,0.988792,0.860035,0,900.0,2.7677
1380,46,30,15,49.0,0.0,0.959908,0.766794,0,900.0,2.6295
1380,46,30,15,49.0,6.0,0.958505,0.764911,0,1800.0,2.6264
1380,46,30,15,50.0,0.0,0.971709,0.816014,0,900.0,2.7021
1380,46,30,15,50.0,6.0,0.971391,0.816079,0,900.0,2.7037
1380,46,30,15,51.0,0.0,0.972568,0.820378,0,900.0,2.7678
1380,46,30,15,51.0,6.0,0.972402,0.819634,0,900.0,2.7691
1380,46,30,23,49.0,0.0,0.893476,0.736771,0,3600.0,2.6264
1380,46,30,23,49.0,6.0,0.892878,0.73826,0,3600.0,2.6256
1380,46,30,23,50.0,0.0,0.924436,0.752764,0,900.0,2.7056
1380,46,30,23,50.0,6.0,0.924404,0.753022,0,900.0,2.706
1380,46,30,23,51.0,0.0,0.938289,0.762118,0,900.0,2.7673
1380,46,30,23,51.0,6.0,0.937431,0.763263,0,900.0,2.7687
1380,46,30,31,49.0,0.0,0.896148,0.729893,0,3600.0,2.6247
1380,46,30,31,49.0,6.0,0.896805,0.72831,0,3600.0,2.6212
1380,46,30,31,50.0,0.0,0.920242,0.74613,0,900.0,2.707
1380,46,30,31,50.0,6.0,0.920669,0.744849,0,900.0,2.7083
1380,46,30,31,51.0,0.0,0.932275,0.750743,0,900.0,2.7696
1380,46,30,31,51.0,6.0,0.933504,0.750623,0,900.0,2.7712
1380,46,30,38,49.0,0.0,0.964303,0.77758,0,900.0,2.628
1380,46,30,38,49.0,6.0,0.964806,0.778386,0,900.0,2.6279
1380,46,30,38,50.0,0.0,0.979336,0.806308,0,900.0,2.7042
1380,46,30,38,50.0,6.0,0.979126,0.808071,0,900.0,2.7016
1380,46,30,38,51.0,0.0,0.97582,0.803049,0,900.0,2.7686
1380,46,30,38,51.0,6.0,0.975467,0.804314,0,900.0,2.7683
1380,46,30,45,49.0,0.0,0.985598,0.833609,0,2700.0,2.6278
1380,46,30,45,49.0,6.0,0.985958,0.833093,0,2700.0,2.6275
1380,46,30,45,50.0,0.0,0.994663,0.870467,0,900.0,2.7024
1380,46,30,45,50.0,6.0,0.994822,0.870732,0,900.0,2.703
1380,46,30,45,51.0,0.0,0.99322,0.866881,0,900.0,2.771
1380,46,30,45,51.0,6.0,0.993273,0.866391,0,900.0,2.7676
1380,60,23,0,49.0,0.0,0.951367,0.750756,0,900.0,2.627
1380,60,23,0,49.0,7.826,0.952908,0.751594,0,900.0,2.6281
1380,60,23,0,50.0,0.0,0.955891,0.781375,0,900.0,2.7076
1380,60,23,0,50.0,7.826,0.954587,0.781654,0,900.0,2.7029
1380,60,23,0,51.0,0.0,0.947545,0.777874,0,900.0,2.7734
1380,60,23,0,51.0,7.826,0.948539,0.783731,0,900.0,2.7728
1380,60,23,1,49.0,0.0,0.966673,0.760279,0,900.0,2.6296
1380,60,23,1,49.0,7.826,0.966679,0.760538,0,900.0,2.6268
1380,60,23,1,50.0,0.0,0.965847,0.802972,0,900.0,2.7035
1380,60,23,1,50.0,7.826,0.966715,0.803541,0,900.0,2.7046
1380,60,23,1,51.0,0.0,0.965235,0.793522,0,900.0,2.7701
1380,60,23,1,51.0,7.826,0.965411,0.794781,0,900.0,2.7708
1380,60,23,10,49.0,0.0,0.987572,0.86088,0,1800.0,2.6285
1380,60,23,10,49.0,7.826,0.987825,0.861797,0,1800.0,2.626
1380,60,23,10,50.0,0.0,0.994246,0.892123,0,900.0,2.7065
1380,60,23,10,50.0,7.826,0.994047,0.892794,0,900.0,2.7064
1380,60,23,10,51.0,0.0,0.992328,0.883402,0,900.0,2.768
1380,60,23,10,51.0,7.826,0.992079,0.88577,0,900.0,2.7723
1380,60,23,15,49.0,0.0,0.969189,0.906051,0,5400.0,2.6293
1380,60,23,15,49.0,7.826,0.969266,0.906336,0,5400.0,2.6297
1380,60,23,15,50.0,0.0,0.993743,0.934567,0,1800.0,2.7048
1380,60,23,15,50.0,7.826,0.993735,0.934534,0,1800.0,2.7055
1380,60,23,15,51.0,0.0,0.996767,0.934473,0,900.0,2.7687
1380,60,23,15,51.0,7.826,0.996767,0.934288,0,900.0,2.7684
1380,60,23,20,49.0,0.0,0.977356,0.871505,0,17100.0,2.6282
1380,60,23,20,49.0,7.826,0.977983,0.869252,0,16200.0,2.6264
1380,60,23,20,50.0,0.0,0.994552,0.905263,0,900.0,2.7072
1380,60,23,20,50.0,7.826,0.995355,0.903497,0,900.0,2.707
1380,60,23,20,51.0,0.0,0.994967,0.895687,0,1800.0,2.7696
1380,60,23,20,51.0,7.826,0.995434,0.894679,0,900.0,2.7731
1380,60,23,30,49.0,0.0,0.96273,0.729798,0,2700.0,2.6198
1380,60,23,30,49.0,7.826,0.963709,0.732002,0,1800.0,2.6353
1380,60,23,30,50.0,0.0,0.945942,0.770759,0,900.0,2.698
1380,60,23,30,50.0,7.826,0.948172,0.774995,0,900.0,2.7125
1380,60,23,30,51.0,0.0,0.921723,0.78498,0,900.0,2.7658
1380,60,23,30,51.0,7.826,0.926571,0.79199,0,900.0,2.7804
1380,60,23,40,49.0,0.0,0.845458,0.732299,0,2700.0,2.6274
1380,60,23,40,49.0,7.826,0.845595,0.733304,0,1800.0,2.6272
1380,60,23,40,50.0,0.0,0.865208,0.743224,0,900.0,2.7066
1380,60,23,40,50.0,7.826,0.865495,0.743089,0,900.0,2.7063
1380,60,23,40,51.0,0.0,0.862667,0.740655,0,900.0,2.7672
1380,60,23,40,51.0,7.826,0.862803,0.740795,0,900.0,2.7731
1380,60,23,50,49.0,0.0,0.806422,0.718188,0,16200.0,2.6287
1380,60,23,50,49.0,7.826,0.806721,0.716914,0,18000.0,2.6259
1380,60,23,50,50.0,0.0,0.829228,0.727785,0,900.0,2.707
1380,60,23,50,50.0,7.826,0.829683,0.72804,0,900.0,2.7072
1380,60,23,50,51.0,0.0,0.841779,0.731488,0,900.0,2.7691
1380,60,23,50,51.0,7.826,0.841446,0.732214,0,900.0,2.7737
1380,60,23,59,49.0,0.0,0.952512,0.75611,0,900.0,2.6256
1380,60,23,59,49.0,7.826,0.953468,0.756018,0,900.0,2.6267
1380,60,23,59,50.0,0.0,0.960225,0.79381,0,900.0,2.7065
1380,60,23,59,50.0,7.826,0.960993,0.791806,0,900.0,2.7044
1380,60,23,59,51.0,0.0,0.954032,0.770878,0,900.0,2.7676
1380,60,23,59,51.0,7.826,0.954677,0.770562,0,900.0,2.7687
1380,69,20,0,49.0,0.0,0.921043,0.7518,0,2700.0,2.6254
1380,69,20,0,49.0,9.0,0.921154,0.753134,0,2700.0,2.6279
1380,69,20,0,50.0,0.0,0.932589,0.784638,0,2700.0,2.7051
1380,69,20,0,50.0,9.0,0.931097,0.785975,0,2700.0,2.7052
1380,69,20,0,51.0,0.0,0.929108,0.778468,0,2700.0,2.7713
1380,69,20,0,51.0,9.0,0.927856,0.776495,0,2700.0,2.7686
1380,69,20,1,49.0,0.0,0.92176,0.7477,0,2700.0,2.6274
1380,69,20,1,49.0,9.0,0.921261,0.747201,0,2700.0,2.6255
1380,69,20,1,50.0,0.0,0.931133,0.782503,0,2700.0,2.7072
1380,69,20,1,50.0,9.0,0.931154,0.782054,0,2700.0,2.7042
1380,69,20,1,51.0,0.0,0.923181,0.764529,0,1800.0,2.7729
1380,69,20,1,51.0,9.0,0.923136,0.76339,0,1800.0,2.7693
1380,69,20,12,49.0,0.0,0.979277,0.858164,0,4500.0,2.6226
1380,69,20,12,49.0,9.0,0.977807,0.857728,0,4500.0,2.6147
1380,69,20,12,50.0,0.0,0.992415,0.89686,0,900.0,2.711
1380,69,20,12,50.0,9.0,0.991323,0.891367,0,900.0,2.7094
1380,69,20,12,51.0,0.0,0.990482,0.87644,0,900.0,2.767
1380,69,20,12,51.0,9.0,0.991992,0.88094,0,900.0,2.783
1380,69,20,17,49.0,0.0,0.983279,0.853339,0,3600.0,2.6262
1380,69,20,17,49.0,9.0,0.983588,0.853343,0,3600.0,2.6277
1380,69,20,17,50.0,0.0,0.992236,0.899531,0,1800.0,2.7047
1380,69,20,17,50.0,9.0,0.992486,0.900613,0,1800.0,2.7062
1380,69,20,17,51.0,0.0,0.987763,0.902669,0,1800.0,2.7714
1380,69,20,17,51.0,9.0,0.988659,0.903702,0,1800.0,2.769
1380,69,20,23,49.0,0.0,0.955636,0.837976,0,11700.0,2.6241
1380,69,20,23,49.0,9.0,0.955777,0.838399,0,11700.0,2.6253
1380,69,20,23,50.0,0.0,0.9785,0.861534,0,5400.0,2.7065
1380,69,20,23,50.0,9.0,0.978563,0.86224,0,5400.0,2.7043
1380,69,20,23,51.0,0.0,0.987941,0.865147,0,1800.0,2.769
1380,69,20,23,51.0,9.0,0.98775,0.865712,0,1800.0,2.7703
1380,69,20,34,49.0,0.0,0.971706,0.830864,0,7200.0,2.6263
1380,69,20,34,49.0,9.0,0.970744,0.829222,0,7200.0,2.628
1380,69,20,34,50.0,0.0,0.988383,0.861798,0,900.0,2.7014
1380,69,20,34,50.0,9.0,0.988896,0.861797,0,900.0,2.7059
1380,69,20,34,51.0,0.0,0.989972,0.856773,0,900.0,2.7692
1380,69,20,34,51.0,9.0,0.990459,0.852881,0,1800.0,2.7674
1380,69,20,46,49.0,0.0,0.834688,0.687965,0,4500.0,2.6342
1380,69,20,46,49.0,9.0,0.834241,0.68275,0,4500.0,2.6165
1380,69,20,46,50.0,0.0,0.874286,0.74007,0,4500.0,2.7104
1380,69,20,46,50.0,9.0,0.875984,0.737074,0,4500.0,2.6988
1380,69,20,46,51.0,0.0,0.894642,0.760056,0,4500.0,2.7789
1380,69,20,46,51.0,9.0,0.89491,0.757886,0,4500.0,2.7619
1380,69,20,58,49.0,0.0,0.705761,0.649016,0,26100.0,2.6293
1380,69,20,58,49.0,9.0,0.706402,0.647493,0,26100.0,2.623
1380,69,20,58,50.0,0.0,0.714198,0.651507,0,20700.0,2.708
1380,69,20,58,50.0,9.0,0.71492,0.65422,0,20700.0,2.7
1380,69,20,58,51.0,0.0,0.718769,0.654192,0,18000.0,2.7724
1380,69,20,58,51.0,9.0,0.717316,0.652477,0,18000.0,2.7756
1380,69,20,68,49.0,0.0,0.893405,0.743557,0,2700.0,2.6288
1380,69,20,68,49.0,9.0,0.891824,0.742297,0,2700.0,2.6252
1380,69,20,68,50.0,0.0,0.905498,0.770009,0,2700.0,2.7075
1380,69,20,68,50.0,9.0,0.905131,0.767961,0,2700.0,2.7055
1380,69,20,68,51.0,0.0,0.900488,0.76419,0,2700.0,2.7739
1380,69,20,68,51.0,9.0,0.900603,0.765162,0,2700.0,2.7678
1380,92,15,0,49.0,0.0,0.812526,0.722839,0,1800.0,2.6262
1380,92,15,0,49.0,12.0,0.814798,0.723161,0,1800.0,2.6297
1380,92,15,0,50.0,0.0,0.829183,0.741659,0,1800.0,2.7083
1380,92,15,0,50.0,12.0,0.829131,0.741666,0,1800.0,2.7019
1380,92,15,0,51.0,0.0,0.809899,0.731245,0,1800.0,2.7638
1380,92,15,0,51.0,12.0,0.814843,0.73573,0,1800.0,2.7703
1380,92,15,1,49.0,0.0,0.853426,0.743201,0,2700.0,2.6283
1380,92,15,1,49.0,12.0,0.852585,0.742636,0,1800.0,2.6264
1380,92,15,1,50.0,0.0,0.855325,0.767087,0,2700.0,2.7041
1380,92,15,1,50.0,12.0,0.856857,0.769888,0,1800.0,2.7058
1380,92,15,1,51.0,0.0,0.845651,0.755416,0,2700.0,2.7681
1380,92,15,1,51.0,12.0,0.847022,0.755366,0,1800.0,2.7677
1380,92,15,15,49.0,0.0,0.978254,0.840511,0,3600.0,2.6286
1380,92,15,15,49.0,12.0,0.978399,0.840741,0,4500.0,2.6261
1380,92,15,15,50.0,0.0,0.99197,0.870278,0,900.0,2.7029
1380,92,15,15,50.0,12.0,0.991767,0.870746,0,900.0,2.7019
1380,92,15,15,51.0,0.0,0.990379,0.856232,0,900.0,2.7692
1380,92,15,15,51.0,12.0,0.990227,0.858433,0,900.0,2.7683
1380,92,15,23,49.0,0.0,0.975371,0.907842,0,2700.0,2.6275
1380,92,15,23,49.0,12.0,0.975361,0.905774,0,2700.0,2.6268
1380,92,15,23,50.0,0.0,0.995179,0.9321,0,900.0,2.7048
1380,92,15,23,50.0,12.0,0.995466,0.932386,0,900.0,2.7068
1380,92,15,23,51.0,0.0,0.998034,0.930844,0,900.0,2.7682
1380,92,15,23,51.0,12.0,0.998189,0.931598,0,900.0,2.7707
1380,92,15,31,49.0,0.0,0.957953,0.764002,0,1800.0,2.6297
1380,92,15,31,49.0,12.0,0.959819,0.763265,0,1800.0,2.6275
1380,92,15,31,50.0,0.0,0.969237,0.801061,0,900.0,2.7076
1380,92,15,31,50.0,12.0,0.967425,0.799877,0,900.0,2.7037
1380,92,15,31,51.0,0.0,0.972168,0.80209,0,900.0,2.7724
1380,92,15,31,51.0,12.0,0.971577,0.798705,0,900.0,2.77
1380,92,15,46,49.0,0.0,0.984965,0.86367,0,1800.0,2.6265
1380,92,15,46,49.0,12.0,0.985077,0.865025,0,1800.0,2.6294
1380,92,15,46,50.0,0.0,0.995772,0.897832,0,900.0,2.7053
1380,92,15,46,50.0,12.0,0.996029,0.898153,0,900.0,2.7049
1380,92,15,46,51.0,0.0,0.996131,0.881503,0,900.0,2.7682
1380,92,15,46,51.0,12.0,0.996338,0.880905,0,900.0,2.7659
1380,92,15,61,49.0,0.0,0.96402,0.795247,0,5400.0,2.6293
1380,92,15,61,49.0,12.0,0.963691,0.795152,0,4500.0,2.6255
1380,92,15,61,50.0,0.0,0.980586,0.822877,0,6300.0,2.7052
1380,92,15,61,50.0,12.0,0.978835,0.823602,0,6300.0,2.6997
1380,92,15,61,51.0,0.0,0.973605,0.822226,0,8100.0,2.77
1380,92,15,61,51.0,12.0,0.973239,0.822759,0,8100.0,2.7675
1380,92,15,77,49.0,0.0,0.656057,0.606636,0,3600.0,2.6267
1380,92,15,77,49.0,12.0,0.660004,0.609658,0,3600.0,2.6305
1380,92,15,77,50.0,0.0,0.668184,0.61925,0,3600.0,2.7071
1380,92,15,77,50.0,12.0,0.670226,0.620749,0,3600.0,2.7041
1380,92,15,77,51.0,0.0,0.682353,0.633366,0,3600.0,2.7713
1380,92,15,77,51.0,12.0,0.684062,0.635712,0,3600.0,2.771
1380,92,15,91,49.0,0.0,0.803101,0.722502,0,1800.0,2.6303
1380,92,15,91,49.0,12.0,0.803892,0.725645,0,2700.0,2.6231
1380,92,15,91,50.0,0.0,0.811685,0.754838,0,1800.0,2.7092
1380,92,15,91,50.0,12.0,0.815668,0.757568,0,2700.0,2.7025
1380,92,15,91,51.0,0.0,0.807723,0.737614,0,2700.0,2.7717
1380,92,15,91,51.0,12.0,0.807413,0.73617,0,2700.0,2.7651
1380,115,12,0,49.0,0.0,0.720125,0.669814,0,4500.0,2.6265
1380,115,12,0,49.0,15.0,0.719334,0.671396,0,4500.0,2.6263
1380,115,12,0,50.0,0.0,0.741571,0.695661,0,4500.0,2.7059
1380,115,12,0,50.0,15.0,0.740947,0.694187,0,4500.0,2.7028
1380,115,12,0,51.0,0.0,0.744017,0.698767,0,4500.0,2.7696
1380,115,12,0,51.0,15.0,0.74409,0.698337,0,4500.0,2.7693
1380,115,12,1,49.0,0.0,0.743644,0.683321,0,5400.0,2.6264
1380,115,12,1,49.0,15.0,0.743522,0.683662,0,5400.0,2.6283
1380,115,12,1,50.0,0.0,0.760285,0.71408,0,5400.0,2.7045
1380,115,12,1,50.0,15.0,0.759719,0.713027,0,5400.0,2.7058
1380,115,12,1,51.0,0.0,0.746422,0.700621,0,5400.0,2.7702
1380,115,12,1,51.0,15.0,0.747218,0.700659,0,5400.0,2.7719
1380,115,12,19,49.0,0.0,0.980092,0.848806,0,2700.0,2.6272
1380,115,12,19,49.0,15.0,0.979619,0.84838,0,2700.0,2.6242
1380,115,12,19,50.0,0.0,0.989287,0.877088,0,2700.0,2.7057
1380,115,12,19,50.0,15.0,0.98922,0.877487,0,2700.0,2.705
1380,115,12,19,51.0,0.0,0.987626,0.86481,0,1800.0,2.7694
1380,115,12,19,51.0,15.0,0.987622,0.866067,0,1800.0,2.7719
1380,115,12,28,49.0,0.0,0.965388,0.812008,0,1800.0,2.6236
1380,115,12,28,49.0,15.0,0.965843,0.810914,0,1800.0,2.6231
1380,115,12,28,50.0,0.0,0.983681,0.842048,0,900.0,2.7055
1380,115,12,28,50.0,15.0,0.9835,0.841958,0,900.0,2.7019
1380,115,12,28,51.0,0.0,0.984648,0.835377,0,900.0,2.7707
1380,115,12,28,51.0,15.0,0.98465,0.835297,0,900.0,2.7673
1380,115,12,38,49.0,0.0,0.981592,0.852144,0,38700.0,2.6248
1380,115,12,38,49.0,15.0,0.982291,0.85327,0,36900.0,2.625
1380,115,12,38,50.0,0.0,0.998958,0.885727,0,900.0,2.7065
1380,115,12,38,50.0,15.0,0.998673,0.886915,0,900.0,2.704
1380,115,12,38,51.0,0.0,0.999038,0.876218,0,900.0,2.7742
1380,115,12,38,51.0,15.0,0.999038,0.876782,0,900.0,2.7674
1380,115,12,57,49.0,0.0,0.95207,0.76623,0,1800.0,2.629
1380,115,12,57,49.0,15.0,0.951362,0.765062,0,1800.0,2.6264
1380,115,12,57,50.0,0.0,0.954345,0.790922,0,1800.0,2.7044
1380,115,12,57,50.0,15.0,0.954614,0.791839,0,1800.0,2.7041
1380,115,12,57,51.0,0.0,0.949961,0.77561,0,900.0,2.7696
1380,115,12,57,51.0,15.0,0.950441,0.775606,0,900.0,2.7672
1380,115,12,58,49.0,0.0,0.961859,0.778102,0,1800.0,2.6252
1380,115,12,58,49.0,15.0,0.961107,0.777966,0,1800.0,2.6236
1380,115,12,58,50.0,0.0,0.966454,0.819936,0,1800.0,2.704
1380,115,12,58,50.0,15.0,0.96629,0.820447,0,1800.0,2.703
1380,115,12,58,51.0,0.0,0.963952,0.818228,0,1800.0,2.7719
1380,115,12,58,51.0,15.0,0.963539,0.817473,0,1800.0,2.7695
1380,115,12,77,49.0,0.0,0.984162,0.89318,0,2700.0,2.6312
1380,115,12,77,49.0,15.0,0.984054,0.893264,0,2700.0,2.6192
1380,115,12,77,50.0,0.0,0.997307,0.92986,0,900.0,2.7033
1380,115,12,77,50.0,15.0,0.997318,0.931387,0,900.0,2.7093
1380,115,12,77,51.0,0.0,0.998492,0.917166,0,900.0,2.7638
1380,115,12,77,51.0,15.0,0.997889,0.920395,0,900.0,2.7755
1380,115,12,96,49.0,0.0,0.871698,0.76611,0,2700.0,2.626
1380,115,12,96,49.0,15.0,0.873806,0.760122,0,2700.0,2.6265
1380,115,12,96,50.0,0.0,0.899286,0.804406,0,1800.0,2.7078
1380,115,12,96,50.0,15.0,0.899548,0.800857,0,2700.0,2.7049
1380,115,12,96,51.0,0.0,0.911623,0.809972,0,1800.0,2.7692
1380,115,12,96,51.0,15.0,0.912491,0.805595,0,1800.0,2.7721
1380,115,12,114,49.0,0.0,0.675559,0.629434,0,4500.0,2.6229
1380,115,12,114,49.0,15.0,0.675448,0.629062,0,4500.0,2.622
1380,115,12,114,50.0,0.0,0.695629,0.653607,0,3600.0,2.7053
1380,115,12,114,50.0,15.0,0.695743,0.65314,0,3600.0,2.706
1380,115,12,114,51.0,0.0,0.69995,0.663095,0,3600.0,2.7724
1380,115,12,114,51.0,15.0,0.69876,0.662344,0,4500.0,2.77
1380,138,10,0,49.0,0.0,0.641003,0.60829,0,3600.0,2.6267
1380,138,10,0,49.0,18.0,0.641315,0.605783,0,3600.0,2.6243
1380,138,10,0,50.0,0.0,0.658312,0.628336,0,2700.0,2.7061
1380,138,10,0,50.0,18.0,0.658412,0.625422,0,2700.0,2.705
1380,138,10,0,51.0,0.0,0.668091,0.638509,0,3600.0,2.7697
1380,138,10,0,51.0,18.0,0.669399,0.639218,0,3600.0,2.7725
1380,138,10,1,49.0,0.0,0.671223,0.629948,0,2700.0,2.6248
1380,138,10,1,49.0,18.0,0.672067,0.630598,0,2700.0,2.6246
1380,138,10,1,50.0,0.0,0.688515,0.65132,0,2700.0,2.7032
1380,138,10,1,50.0,18.0,0.689166,0.652245,0,2700.0,2.7057
1380,138,10,1,51.0,0.0,0.693782,0.657315,0,3600.0,2.7683
1380,138,10,1,51.0,18.0,0.695304,0.658635,0,3600.0,2.7713
1380,138,10,23,49.0,0.0,0.98066,0.887829,0,900.0,2.6311
1380,138,10,23,49.0,18.0,0.980524,0.887787,0,900.0,2.6287
1380,138,10,23,50.0,0.0,0.993921,0.917843,0,900.0,2.7067
1380,138,10,23,50.0,18.0,0.994228,0.917682,0,900.0,2.7069
1380,138,10,23,51.0,0.0,0.991532,0.906722,0,900.0,2.7756
1380,138,10,23,51.0,18.0,0.991944,0.906493,0,900.0,2.7749
1380,138,10,34,49.0,0.0,0.985988,0.816409,0,900.0,2.6281
1380,138,10,34,49.0,18.0,0.985926,0.816179,0,900.0,2.6275
1380,138,10,34,50.0,0.0,0.991363,0.863064,0,900.0,2.7072
1380,138,10,34,50.0,18.0,0.991341,0.862086,0,900.0,2.7049
1380,138,10,34,51.0,0.0,0.989251,0.858642,0,900.0,2.7725
1380,138,10,34,51.0,18.0,0.98952,0.858077,0,900.0,2.7695
1380,138,10,46,49.0,0.0,0.986872,0.863746,0,3600.0,2.6265
1380,138,10,46,49.0,18.0,0.987112,0.862929,0,2700.0,2.623
1380,138,10,46,50.0,0.0,0.995189,0.899079,0,900.0,2.7055
1380,138,10,46,50.0,18.0,0.995448,0.900842,0,900.0,2.7058
1380,138,10,46,51.0,0.0,0.994774,0.884701,0,900.0,2.7704
1380,138,10,46,51.0,18.0,0.995085,0.886749,0,900.0,2.7688
1380,138,10,69,49.0,0.0,0.918786,0.753731,0,2700.0,2.6263
1380,138,10,69,49.0,18.0,0.919346,0.754205,0,2700.0,2.6247
1380,138,10,69,50.0,0.0,0.932017,0.786395,0,2700.0,2.705
1380,138,10,69,50.0,18.0,0.931926,0.787775,0,2700.0,2.7061
1380,138,10,69,51.0,0.0,0.92886,0.780154,0,2700.0,2.7707
1380,138,10,69,51.0,18.0,0.929462,0.779605,0,2700.0,2.7715
1380,138,10,92,49.0,0.0,0.985375,0.856461,0,900.0,2.6283
1380,138,10,92,49.0,18.0,0.985615,0.85703,0,900.0,2.6315
1380,138,10,92,50.0,0.0,0.99555,0.889772,0,900.0,2.7064
1380,138,10,92,50.0,18.0,0.99581,0.891642,0,900.0,2.7072
1380,138,10,92,51.0,0.0,0.995447,0.875693,0,900.0,2.7749
1380,138,10,92,51.0,18.0,0.995913,0.876145,0,900.0,2.7756
1380,138,10,115,49.0,0.0,0.901768,0.739124,0,2700.0,2.6253
1380,138,10,115,49.0,18.0,0.901971,0.7379,0,2700.0,2.6243
1380,138,10,115,50.0,0.0,0.905501,0.779227,0,2700.0,2.7069
1380,138,10,115,50.0,18.0,0.905394,0.77776,0,2700.0,2.7044
1380,138,10,115,51.0,0.0,0.897997,0.777839,0,2700.0,2.77
1380,138,10,115,51.0,18.0,0.898698,0.776268,0,2700.0,2.7691
1380,138,10,137,49.0,0.0,0.590983,0.562931,0,3600.0,2.625
1380,138,10,137,49.0,18.0,0.591885,0.562837,0,3600.0,2.6278
1380,138,10,137,50.0,0.0,0.597494,0.572403,0,3600.0,2.7054
1380,138,10,137,50.0,18.0,0.598031,0.572738,0,3600.0,2.707
1380,138,10,137,51.0,0.0,0.605097,0.581171,0,3600.0,2.7736
1380,138,10,137,51.0,18.0,0.606572,0.581973,0,3600.0,2.7754
1380,230,6,0,49.0,0.0,0.439187,0.428855,0,12600.0,2.624
1380,230,6,0,49.0,30.0,0.439393,0.429254,0,11700.0,2.6275
1380,230,6,0,50.0,0.0,0.440647,0.432292,0,11700.0,2.7028
1380,230,6,0,50.0,30.0,0.440944,0.433431,0,11700.0,2.7065
1380,230,6,0,51.0,0.0,0.442864,0.435904,0,11700.0,2.7655
1380,230,6,0,51.0,30.0,0.445389,0.438541,0,11700.0,2.7728
1380,230,6,1,49.0,0.0,0.493068,0.479516,0,13500.0,2.6326
1380,230,6,1,49.0,30.0,0.492375,0.4783,0,13500.0,2.6192
1380,230,6,1,50.0,0.0,0.493468,0.481463,0,13500.0,2.7081
1380,230,6,1,50.0,30.0,0.492238,0.479943,0,13500.0,2.7
1380,230,6,1,51.0,0.0,0.495314,0.483871,0,13500.0,2.7734
1380,230,6,1,51.0,30.0,0.49454,0.482884,0,13500.0,2.7638
1380,230,6,38,49.0,0.0,0.97953,0.867224,0,3600.0,2.629
1380,230,6,38,49.0,30.0,0.978807,0.865617,0,3600.0,2.6256
1380,230,6,38,50.0,0.0,0.993235,0.912589,0,900.0,2.7052
1380,230,6,38,50.0,30.0,0.993028,0.912351,0,900.0,2.705
1380,230,6,38,51.0,0.0,0.993441,0.912667,0,900.0,2.7707
1380,230,6,38,51.0,30.0,0.993337,0.911684,0,900.0,2.7692
1380,230,6,57,49.0,0.0,0.952984,0.752798,0,1800.0,2.6242
1380,230,6,57,49.0,30.0,0.952825,0.752159,0,1800.0,2.621
1380,230,6,57,50.0,0.0,0.961172,0.79628,0,1800.0,2.7053
1380,230,6,57,50.0,30.0,0.960823,0.795346,0,1800.0,2.7032
1380,230,6,57,51.0,0.0,0.954864,0.78231,0,1800.0,2.7738
1380,230,6,57,51.0,30.0,0.95466,0.780475,0,1800.0,2.7696
1380,230,6,77,49.0,0.0,0.889904,0.73276,0,2700.0,2.6243
1380,230,6,77,49.0,30.0,0.890639,0.732539,0,2700.0,2.6237
1380,230,6,77,50.0,0.0,0.898041,0.773966,0,2700.0,2.7053
1380,230,6,77,50.0,30.0,0.898312,0.774701,0,2700.0,2.7053
1380,230,6,77,51.0,0.0,0.888711,0.779277,0,2700.0,2.7704
1380,230,6,77,51.0,30.0,0.888514,0.77914,0,2700.0,2.7693
1380,230,6,115,49.0,0.0,0.719892,0.669747,0,4500.0,2.6255
1380,230,6,115,49.0,30.0,0.720411,0.669946,0,4500.0,2.626
1380,230,6,115,50.0,0.0,0.741593,0.69575,0,4500.0,2.7042
1380,230,6,115,50.0,30.0,0.741665,0.695903,0,4500.0,2.705
1380,230,6,115,51.0,0.0,0.744155,0.699189,0,4500.0,2.769
1380,230,6,115,51.0,30.0,0.743782,0.699086,0,4500.0,2.7694
1380,230,6,153,49.0,0.0,0.861398,0.745111,0,2700.0,2.6277
1380,230,6,153,49.0,30.0,0.860366,0.745386,0,2700.0,2.6268
1380,230,6,153,50.0,0.0,0.861147,0.779542,0,2700.0,2.7076
