sequence,mode,stage,candidate_key,elapsed_s
4774,saturation,medium,"[35,52,8,50.0,0.0,0.0]",536.3509724999967
4775,saturation,medium,"[35,52,7,50.0,0.0,0.0]",536.3527977000049
4776,saturation,medium,"[35,52,31,50.0,0.0,0.0]",536.3547585000051
4777,saturation,medium,"[35,52,6,50.0,0.0,0.0]",536.3570713000008
4778,saturation,medium,"[35,52,0,50.0,0.0,0.0]",536.3594496000005
4779,saturation,medium,"[52,35,14,50.0,0.0,0.0]",536.364659800005
4780,saturation,medium,"[35,52,32,50.0,0.0,0.0]",536.3668326999978
4781,saturation,medium,"[35,52,2,50.0,0.0,0.0]",536.3689914999995
4782,saturation,medium,"[35,52,5,50.0,0.0,0.0]",536.3711057000037
4783,saturation,medium,"[35,52,4,50.0,0.0,0.0]",536.3720162000027
4784,saturation,medium,"[35,52,33,50.0,0.0,0.0]",536.3732032999978
4785,saturation,medium,"[35,52,1,50.0,0.0,0.0]",536.3745972999968
4786,saturation,medium,"[52,35,16,50.0,0.0,0.0]",536.3763590000017
4787,saturation,medium,"[52,35,15,50.0,0.0,0.0]",536.3781506999949
4788,saturation,medium,"[52,35,19,50.0,0.0,0.0]",536.3818297999969
4789,saturation,medium,"[52,35,39,50.0,0.0,0.0]",536.384455200001
4790,saturation,medium,"[35,52,34,50.0,0.0,0.0]",536.3868637999985
4791,saturation,medium,"[52,35,17,50.0,0.0,0.0]",536.3908586000034
4792,saturation,medium,"[52,35,13,50.0,0.0,0.0]",536.3934245000055
4793,saturation,medium,"[52,35,21,50.0,0.0,0.0]",536.3957302000053
4794,saturation,medium,"[52,35,40,50.0,0.0,0.0]",536.3978423000008
4795,saturation,medium,"[52,35,42,50.0,0.0,0.0]",536.3991169000001
4796,saturation,medium,"[52,35,37,50.0,0.0,0.0]",536.4001482999956
4797,saturation,medium,"[52,35,41,50.0,0.0,0.0]",536.4010628999968
4798,saturation,medium,"[35,52,3,50.0,0.0,0.0]",536.4021934999982
4799,saturation,medium,"[52,35,18,50.0,0.0,0.0]",536.4037134999962
4800,saturation,medium,"[52,35,43,50.0,0.0,0.0]",536.4055348999973
4801,saturation,medium,"[52,35,20,50.0,0.0,0.0]",536.4079832999996
4802,saturation,medium,"[52,35,44,50.0,0.0,0.0]",536.4111069999999
4803,saturation,medium,"[52,35,23,50.0,0.0,0.0]",536.4137026000026
4804,saturation,medium,"[52,35,45,50.0,0.0,0.0]",536.4156332999992
4805,saturation,medium,"[52,35,12,50.0,0.0,0.0]",536.417990599999
4806,saturation,medium,"[52,35,10,50.0,0.0,0.0]",536.4189592000039
4807,saturation,medium,"[52,35,11,50.0,0.0,0.0]",536.4199347000031
4808,saturation,medium,"[52,35,3,50.0,0.0,0.0]",536.4223603999999
4809,saturation,medium,"[52,35,4,50.0,0.0,0.0]",536.4238867000022
4810,saturation,medium,"[52,35,46,50.0,0.0,0.0]",536.425408199997
4811,saturation,medium,"[52,35,50,50.0,0.0,0.0]",536.4272988000012
4812,saturation,medium,"[52,35,9,50.0,0.0,0.0]",536.4297322999992
4813,saturation,medium,"[52,35,49,50.0,0.0,0.0]",536.432613500001
4814,saturation,medium,"[52,35,48,50.0,0.0,0.0]",536.4364201999997
4815,saturation,medium,"[52,35,51,50.0,0.0,0.0]",536.4391456999947
4816,saturation,medium,"[52,35,47,50.0,0.0,0.0]",536.4420258999962
4817,saturation,medium,"[52,35,5,50.0,0.0,0.0]",536.4451565999989
4818,saturation,medium,"[52,35,8,50.0,0.0,0.0]",536.4464638999998
4819,saturation,medium,"[52,35,0,50.0,0.0,0.0]",536.4482486000052
4820,saturation,medium,"[52,35,6,50.0,0.0,0.0]",536.4506688000038
4821,saturation,medium,"[52,35,7,50.0,0.0,0.0]",536.4528286999994
4822,saturation,medium,"[52,35,1,50.0,0.0,0.0]",536.4555362000028
4823,saturation,medium,"[52,35,2,50.0,0.0,0.0]",536.457768500004
4824,saturation,high,"[35,52,19,50.0,0.0,0.0]",466.38687899999786
4825,saturation,high,"[35,52,26,50.0,0.0,0.0]",466.3904382999972
4826,saturation,high,"[35,52,18,50.0,0.0,0.0]",466.3935807999951
4827,saturation,high,"[35,52,20,50.0,0.0,0.0]",466.39569169999595
4828,saturation,high,"[35,52,24,50.0,0.0,0.0]",466.39780130000145
4829,saturation,high,"[35,52,27,50.0,0.0,0.0]",466.40251150000404
4830,saturation,high,"[35,52,28,50.0,0.0,0.0]",466.406461999999
4831,saturation,high,"[35,52,29,50.0,0.0,0.0]",466.409748099999
4832,saturation,high,"[35,52,6,50.0,0.0,0.0]",466.41304520000267
4833,saturation,high,"[35,52,25,50.0,0.0,0.0]",466.4155662999983
4834,saturation,high,"[35,52,7,50.0,0.0,0.0]",466.4176768999969
4835,saturation,high,"[35,52,23,50.0,0.0,0.0]",466.41999890000443
4836,saturation,high,"[35,52,5,50.0,0.0,0.0]",466.4221077999973
4837,saturation,high,"[35,52,30,50.0,0.0,0.0]",466.42494609999994
4838,saturation,high,"[35,52,22,50.0,0.0,0.0]",466.42793179999717
4839,saturation,high,"[35,52,4,50.0,0.0,0.0]",466.4313452999995
4840,saturation,high,"[35,52,2,50.0,0.0,0.0]",466.43496420000156
4841,saturation,high,"[35,52,0,50.0,0.0,0.0]",466.43973769999866
4842,saturation,high,"[35,52,31,50.0,0.0,0.0]",466.4429775999961
4843,saturation,high,"[35,52,21,50.0,0.0,0.0]",466.44609829999536
4844,saturation,high,"[35,52,1,50.0,0.0,0.0]",466.4490891999958
4845,saturation,high,"[35,52,9,50.0,0.0,0.0]",466.45137629999954
4846,saturation,high,"[35,52,32,50.0,0.0,0.0]",466.45442670000193
4847,saturation,high,"[35,52,33,50.0,0.0,0.0]",466.45626130000164
4848,saturation,high,"[35,52,8,50.0,0.0,0.0]",466.45916430000216
4849,saturation,high,"[35,52,34,50.0,0.0,0.0]",466.46229029999813
4850,saturation,high,"[35,52,3,50.0,0.0,0.0]",466.46693629999936
4851,saturation,high,"[35,52,10,50.0,0.0,0.0]",466.47019539999746
4852,saturation,high,"[52,35,13,50.0,0.0,0.0]",466.47451909999654
4853,saturation,high,"[35,52,11,50.0,0.0,0.0]",466.47751089999656
4854,saturation,high,"[35,52,12,50.0,0.0,0.0]",466.4815335999956
4855,saturation,high,"[52,35,10,50.0,0.0,0.0]",466.48483440000564
4856,saturation,high,"[52,35,11,50.0,0.0,0.0]",466.4877967000066
4857,saturation,high,"[52,35,9,50.0,0.0,0.0]",466.48981490000006
4858,saturation,high,"[35,52,13,50.0,0.0,0.0]",466.4914881000004
4859,saturation,high,"[35,52,14,50.0,0.0,0.0]",466.4937095999994
4860,saturation,high,"[52,35,8,50.0,0.0,0.0]",466.49604869999894
4861,saturation,high,"[35,52,15,50.0,0.0,0.0]",466.4984786999994
4862,saturation,high,"[35,52,16,50.0,0.0,0.0]",466.5009949000014
4863,saturation,high,"[35,52,17,50.0,0.0,0.0]",466.5039101000002
4864,saturation,high,"[52,35,7,50.0,0.0,0.0]",466.50811539999995
4865,saturation,high,"[52,35,5,50.0,0.0,0.0]",466.5117667000013
4866,saturation,high,"[52,35,6,50.0,0.0,0.0]",466.51554300000134
4867,saturation,high,"[52,35,4,50.0,0.0,0.0]",466.5182872000005
4868,saturation,high,"[52,35,3,50.0,0.0,0.0]",466.5198210000017
4869,saturation,high,"[52,35,43,50.0,0.0,0.0]",466.5212725999954
4870,saturation,high,"[52,35,45,50.0,0.0,0.0]",466.5228453999953
4871,saturation,high,"[52,35,46,50.0,0.0,0.0]",466.5244909999965
4872,saturation,high,"[52,35,47,50.0,0.0,0.0]",466.5269225999946
4873,saturation,high,"[52,35,48,50.0,0.0,0.0]",466.5299756999957
4874,saturation,high,"[52,35,50,50.0,0.0,0.0]",466.53540679999423
4875,saturation,high,"[52,35,0,50.0,0.0,0.0]",466.5393571999957
4876,saturation,high,"[52,35,2,50.0,0.0,0.0]",466.5422178999943
4877,saturation,low,"[40,46,0,50.0,0.0,0.0]",161.4872680999979
4878,saturation,low,"[40,46,1,50.0,0.0,0.0]",161.48988090000057
4879,saturation,low,"[40,46,2,50.0,0.0,0.0]",161.49322889999894
4880,saturation,low,"[40,46,3,50.0,0.0,0.0]",161.4962286000009
4881,saturation,low,"[40,46,4,50.0,0.0,0.0]",161.49847189999855
4882,saturation,low,"[40,46,5,50.0,0.0,0.0]",161.50126169999567
4883,saturation,low,"[40,46,6,50.0,0.0,0.0]",161.50462420000258
4884,saturation,low,"[40,46,7,50.0,0.0,0.0]",161.50765999999567
4885,saturation,low,"[40,46,8,50.0,0.0,0.0]",161.5119072000016
4886,saturation,low,"[40,46,9,50.0,0.0,0.0]",161.51458679999632
4887,saturation,low,"[40,46,10,50.0,0.0,0.0]",161.51678649999667
4888,saturation,low,"[40,46,11,50.0,0.0,0.0]",161.51931690000492
4889,saturation,low,"[40,46,12,50.0,0.0,0.0]",161.5223896000025
4890,saturation,low,"[40,46,13,50.0,0.0,0.0]",161.5267393000031
4891,saturation,low,"[40,46,14,50.0,0.0,0.0]",161.52970690000075
4892,saturation,low,"[40,46,15,50.0,0.0,0.0]",161.53285779999715
4893,saturation,low,"[40,46,16,50.0,0.0,0.0]",161.53557889999502
4894,saturation,low,"[40,46,17,50.0,0.0,0.0]",161.5373546999981
4895,saturation,low,"[40,46,18,50.0,0.0,0.0]",161.53959499999473
4896,saturation,low,"[40,46,19,50.0,0.0,0.0]",161.54202830000577
4897,saturation,low,"[40,46,20,50.0,0.0,0.0]",161.54466640000464
4898,saturation,low,"[40,46,21,50.0,0.0,0.0]",161.5473162000053
4899,saturation,low,"[40,46,22,50.0,0.0,0.0]",161.54906420000043
4900,saturation,low,"[40,46,23,50.0,0.0,0.0]",161.55227719999675
4901,saturation,low,"[40,46,24,50.0,0.0,0.0]",161.55619769999612
4902,saturation,low,"[40,46,25,50.0,0.0,0.0]",161.55829520000407
4903,saturation,low,"[40,46,26,50.0,0.0,0.0]",161.56071350000275
4904,saturation,low,"[40,46,27,50.0,0.0,0.0]",161.56340340000315
4905,saturation,low,"[40,46,28,50.0,0.0,0.0]",161.56632030000037
4906,saturation,low,"[40,46,29,50.0,0.0,0.0]",161.5686590999976
4907,saturation,low,"[40,46,30,50.0,0.0,0.0]",161.5705650000018
4908,saturation,low,"[40,46,31,50.0,0.0,0.0]",161.57317599999806
4909,saturation,low,"[40,46,32,50.0,0.0,0.0]",161.57573409999895
4910,saturation,low,"[40,46,33,50.0,0.0,0.0]",161.57851339999615
4911,saturation,low,"[40,46,34,50.0,0.0,0.0]",161.58114280000154
4912,saturation,low,"[40,46,35,50.0,0.0,0.0]",161.58433490000607
4913,saturation,low,"[40,46,36,50.0,0.0,0.0]",161.58946400000423
4914,saturation,low,"[40,46,37,50.0,0.0,0.0]",161.59178750000137
4915,saturation,low,"[40,46,38,50.0,0.0,0.0]",161.59454659999756
4916,saturation,low,"[40,46,39,50.0,0.0,0.0]",161.59721239999635
4917,saturation,low,"[46,40,0,50.0,0.0,0.0]",161.5983819999965
4918,saturation,low,"[46,40,1,50.0,0.0,0.0]",161.59977599999547
4919,saturation,low,"[46,40,2,50.0,0.0,0.0]",161.6017126000006
4920,saturation,low,"[46,40,3,50.0,0.0,0.0]",161.6040054000041
4921,saturation,low,"[46,40,4,50.0,0.0,0.0]",161.60601319999842
4922,saturation,low,"[46,40,5,50.0,0.0,0.0]",161.60917859999608
4923,saturation,low,"[46,40,6,50.0,0.0,0.0]",161.6121643000006
4924,saturation,low,"[46,40,7,50.0,0.0,0.0]",161.61532140000054
4925,saturation,low,"[46,40,8,50.0,0.0,0.0]",161.61992230000033
4926,saturation,low,"[46,40,9,50.0,0.0,0.0]",161.6226902999988
4927,saturation,low,"[46,40,10,50.0,0.0,0.0]",161.6253524000058
4928,saturation,low,"[46,40,11,50.0,0.0,0.0]",161.62847950000287
4929,saturation,low,"[46,40,12,50.0,0.0,0.0]",161.63056370000413
4930,saturation,low,"[46,40,13,50.0,0.0,0.0]",161.63256250000268
4931,saturation,low,"[46,40,14,50.0,0.0,0.0]",161.6349132999967
4932,saturation,low,"[46,40,15,50.0,0.0,0.0]",161.63758629999938
4933,saturation,low,"[46,40,16,50.0,0.0,0.0]",161.63937309999892
4934,saturation,low,"[46,40,17,50.0,0.0,0.0]",161.6418141999966
4935,saturation,low,"[46,40,18,50.0,0.0,0.0]",161.6481453000015
4936,saturation,low,"[46,40,19,50.0,0.0,0.0]",161.65034000000014
4937,saturation,low,"[46,40,20,50.0,0.0,0.0]",161.65234820000478
4938,saturation,low,"[46,40,21,50.0,0.0,0.0]",161.6544703000036
4939,saturation,low,"[46,40,22,50.0,0.0,0.0]",161.65539089999947
4940,saturation,low,"[46,40,23,50.0,0.0,0.0]",161.65756369999872
4941,saturation,low,"[46,40,24,50.0,0.0,0.0]",161.65881870000158
4942,saturation,low,"[46,40,25,50.0,0.0,0.0]",161.6596772999983
4943,saturation,low,"[46,40,26,50.0,0.0,0.0]",161.66118699999788
4944,saturation,low,"[46,40,27,50.0,0.0,0.0]",161.66279809999833
4945,saturation,low,"[46,40,28,50.0,0.0,0.0]",161.66513150000537
4946,saturation,low,"[46,40,29,50.0,0.0,0.0]",161.66912740000407
4947,saturation,low,"[46,40,30,50.0,0.0,0.0]",161.6727557999984
4948,saturation,low,"[46,40,31,50.0,0.0,0.0]",161.67533620000177
4949,saturation,low,"[46,40,32,50.0,0.0,0.0]",161.6776239000028
4950,saturation,low,"[46,40,33,50.0,0.0,0.0]",161.68090980000125
4951,saturation,low,"[46,40,34,50.0,0.0,0.0]",161.68285589999869
4952,saturation,low,"[46,40,35,50.0,0.0,0.0]",161.68448809999973
4953,saturation,low,"[46,40,36,50.0,0.0,0.0]",161.68870060000336
4954,saturation,low,"[46,40,37,50.0,0.0,0.0]",161.69063660000393
4955,saturation,low,"[46,40,38,50.0,0.0,0.0]",161.6934704000014
4956,saturation,low,"[46,40,39,50.0,0.0,0.0]",161.69677180000144
4957,saturation,low,"[46,40,40,50.0,0.0,0.0]",161.69978000000265
4958,saturation,low,"[46,40,41,50.0,0.0,0.0]",161.70392290000018
4959,saturation,low,"[46,40,42,50.0,0.0,0.0]",161.70603689999552
4960,saturation,low,"[46,40,43,50.0,0.0,0.0]",161.70839669999987
4961,saturation,low,"[46,40,44,50.0,0.0,0.0]",161.71172739999747
4962,saturation,low,"[46,40,45,50.0,0.0,0.0]",161.713428199997
4963,saturation,medium,"[40,46,30,50.0,0.0,0.0]",642.9481515000007
4964,saturation,medium,"[40,46,31,50.0,0.0,0.0]",642.9502304999987
4965,saturation,medium,"[46,40,43,50.0,0.0,0.0]",642.9523198000024
4966,saturation,medium,"[40,46,36,50.0,0.0,0.0]",642.9550910999969
4967,saturation,medium,"[40,46,39,50.0,0.0,0.0]",642.9581935999959
4968,saturation,medium,"[40,46,35,50.0,0.0,0.0]",642.9610761000004
4969,saturation,medium,"[40,46,37,50.0,0.0,0.0]",642.9641634
4970,saturation,medium,"[40,46,34,50.0,0.0,0.0]",642.9682036000013
4971,saturation,medium,"[40,46,32,50.0,0.0,0.0]",642.9710046999971
4972,saturation,medium,"[40,46,33,50.0,0.0,0.0]",642.9735972999988
4973,saturation,medium,"[46,40,7,50.0,0.0,0.0]",642.9764177999969
4974,saturation,medium,"[46,40,8,50.0,0.0,0.0]",642.9783554999958
4975,saturation,medium,"[40,46,1,50.0,0.0,0.0]",642.9805334999983
4976,saturation,medium,"[46,40,3,50.0,0.0,0.0]",642.9822716999988
4977,saturation,medium,"[46,40,6,50.0,0.0,0.0]",642.9848887000044
4978,saturation,medium,"[40,46,21,50.0,0.0,0.0]",642.9879301000037
4979,saturation,medium,"[46,40,4,50.0,0.0,0.0]",642.9905093000052
4980,saturation,medium,"[46,40,29,50.0,0.0,0.0]",642.9934917999999
4981,saturation,medium,"[40,46,20,50.0,0.0,0.0]",642.9961522000012
4982,saturation,medium,"[40,46,38,50.0,0.0,0.0]",643.0001967999997
4983,saturation,medium,"[40,46,22,50.0,0.0,0.0]",643.0029028999998
4984,saturation,medium,"[40,46,18,50.0,0.0,0.0]",643.0057087999958
4985,saturation,medium,"[46,40,9,50.0,0.0,0.0]",643.0080511999986
4986,saturation,medium,"[40,46,19,50.0,0.0,0.0]",643.0105562999961
4987,saturation,medium,"[40,46,0,50.0,0.0,0.0]",643.0119771000027
4988,saturation,medium,"[40,46,26,50.0,0.0,0.0]",643.0136424000011
4989,saturation,medium,"[46,40,28,50.0,0.0,0.0]",643.0152453999981
4990,saturation,medium,"[40,46,25,50.0,0.0,0.0]",643.0169347999981
4991,saturation,medium,"[40,46,2,50.0,0.0,0.0]",643.0188198000033
4992,saturation,medium,"[40,46,4,50.0,0.0,0.0]",643.0214597000013
4993,saturation,medium,"[40,46,23,50.0,0.0,0.0]",643.0248834999948
4994,saturation,medium,"[40,46,3,50.0,0.0,0.0]",643.0287080999988
4995,saturation,medium,"[40,46,17,50.0,0.0,0.0]",643.0308652999956
4996,saturation,medium,"[40,46,24,50.0,0.0,0.0]",643.0340674000036
4997,saturation,medium,"[46,40,30,50.0,0.0,0.0]",643.0358821000045
4998,saturation,medium,"[46,40,5,50.0,0.0,0.0]",643.0379805999983
4999,saturation,medium,"[46,40,32,50.0,0.0,0.0]",643.0408817999996
5000,saturation,medium,"[46,40,2,50.0,0.0,0.0]",643.0428338999991
5001,saturation,medium,"[46,40,33,50.0,0.0,0.0]",643.0447748000006
5002,saturation,medium,"[46,40,34,50.0,0.0,0.0]",643.047278099999
5003,saturation,medium,"[46,40,31,50.0,0.0,0.0]",643.0502491000007
5004,saturation,medium,"[40,46,29,50.0,0.0,0.0]",643.0537826
5005,saturation,medium,"[40,46,27,50.0,0.0,0.0]",643.0597167999949
5006,saturation,medium,"[46,40,11,50.0,0.0,0.0]",643.0621169000005
5007,saturation,medium,"[46,40,10,50.0,0.0,0.0]",643.0650114000018
5008,saturation,medium,"[40,46,28,50.0,0.0,0.0]",643.0670616999996
5009,saturation,medium,"[46,40,12,50.0,0.0,0.0]",643.0689952999965
5010,saturation,medium,"[46,40,27,50.0,0.0,0.0]",643.0705176999982
5011,saturation,medium,"[40,46,16,50.0,0.0,0.0]",643.0720370000054
5012,saturation,medium,"[46,40,35,50.0,0.0,0.0]",643.0746667999992
5013,saturation,medium,"[46,40,44,50.0,0.0,0.0]",643.077988099998
5014,saturation,medium,"[40,46,5,50.0,0.0,0.0]",643.0802592000036
5015,saturation,medium,"[46,40,36,50.0,0.0,0.0]",643.0829484999995
5016,saturation,medium,"[46,40,1,50.0,0.0,0.0]",643.0853445999965
5017,saturation,medium,"[46,40,37,50.0,0.0,0.0]",643.0894939999998
5018,saturation,medium,"[40,46,7,50.0,0.0,0.0]",643.0914731999947
5019,saturation,medium,"[40,46,8,50.0,0.0,0.0]",643.0937412999992
5020,saturation,medium,"[46,40,13,50.0,0.0,0.0]",643.1019698000018
5021,saturation,medium,"[46,40,16,50.0,0.0,0.0]",643.104342300001
5022,saturation,medium,"[46,40,45,50.0,0.0,0.0]",643.1062888000015
5023,saturation,medium,"[46,40,15,50.0,0.0,0.0]",643.109002600002
5024,saturation,medium,"[46,40,0,50.0,0.0,0.0]",643.1102764000025
5025,saturation,medium,"[40,46,6,50.0,0.0,0.0]",643.1122316999972
5026,saturation,medium,"[46,40,14,50.0,0.0,0.0]",643.1140735000008
5027,saturation,medium,"[40,46,15,50.0,0.0,0.0]",643.1172420000003
5028,saturation,medium,"[46,40,38,50.0,0.0,0.0]",643.119588900001
5029,saturation,medium,"[46,40,26,50.0,0.0,0.0]",643.1226116999969
5030,saturation,medium,"[46,40,39,50.0,0.0,0.0]",643.1250638000056
5031,saturation,medium,"[40,46,9,50.0,0.0,0.0]",643.128661200004
5032,saturation,medium,"[40,46,14,50.0,0.0,0.0]",643.1321513000003
5033,saturation,medium,"[40,46,10,50.0,0.0,0.0]",643.1345688000001
5034,saturation,medium,"[46,40,17,50.0,0.0,0.0]",643.138175
5035,saturation,medium,"[46,40,40,50.0,0.0,0.0]",643.140051800001
5036,saturation,medium,"[40,46,11,50.0,0.0,0.0]",643.1412559999953
5037,saturation,medium,"[46,40,18,50.0,0.0,0.0]",643.1427824999992
5038,saturation,medium,"[40,46,13,50.0,0.0,0.0]",643.1447535999978
5039,saturation,medium,"[46,40,41,50.0,0.0,0.0]",643.147180800006
5040,saturation,medium,"[40,46,12,50.0,0.0,0.0]",643.149345400001
5041,saturation,medium,"[46,40,42,50.0,0.0,0.0]",643.1518781999985
5042,saturation,medium,"[46,40,24,50.0,0.0,0.0]",643.154486899999
5043,saturation,medium,"[46,40,19,50.0,0.0,0.0]",643.1583853999982
5044,saturation,high,"[40,46,30,50.0,0.0,0.0]",579.2620975999962
5045,saturation,high,"[40,46,39,50.0,0.0,0.0]",579.2658385000032
5046,saturation,high,"[40,46,31,50.0,0.0,0.0]",579.2699006999974
5047,saturation,high,"[40,46,4,50.0,0.0,0.0]",579.2731992999979
5048,saturation,high,"[40,46,2,50.0,0.0,0.0]",579.2762283999982
5049,saturation,high,"[40,46,1,50.0,0.0,0.0]",579.279778899996
5050,saturation,high,"[40,46,36,50.0,0.0,0.0]",579.2817952999976
5051,saturation,high,"[40,46,0,50.0,0.0,0.0]",579.2842078000031
5052,saturation,high,"[40,46,3,50.0,0.0,0.0]",579.286916099998
5053,saturation,high,"[40,46,35,50.0,0.0,0.0]",579.2893637000016
5054,saturation,high,"[40,46,37,50.0,0.0,0.0]",579.2918815999947
5055,saturation,high,"[40,46,38,50.0,0.0,0.0]",579.2949776999958
5056,saturation,high,"[40,46,5,50.0,0.0,0.0]",579.2979578999948
5057,saturation,high,"[40,46,34,50.0,0.0,0.0]",579.3010424999957
5058,saturation,high,"[40,46,7,50.0,0.0,0.0]",579.3055406999993
5059,saturation,high,"[40,46,8,50.0,0.0,0.0]",579.3084266000005
5060,saturation,high,"[40,46,32,50.0,0.0,0.0]",579.3138191000035
5061,saturation,high,"[46,40,11,50.0,0.0,0.0]",579.3168480000022
5062,saturation,high,"[40,46,33,50.0,0.0,0.0]",579.3186057999992
5063,saturation,high,"[40,46,6,50.0,0.0,0.0]",579.3207608000012
5064,saturation,high,"[46,40,43,50.0,0.0,0.0]",579.3224878999972
5065,saturation,high,"[46,40,12,50.0,0.0,0.0]",579.3248614999975
5066,saturation,high,"[46,40,9,50.0,0.0,0.0]",579.3274976999965
5067,saturation,high,"[46,40,14,50.0,0.0,0.0]",579.3303531999991
5068,saturation,high,"[46,40,10,50.0,0.0,0.0]",579.3331079999989
5069,saturation,high,"[46,40,8,50.0,0.0,0.0]",579.3369022000043
5070,saturation,high,"[46,40,15,50.0,0.0,0.0]",579.3390823000009
5071,saturation,high,"[46,40,7,50.0,0.0,0.0]",579.3417670999988
5072,saturation,high,"[46,40,6,50.0,0.0,0.0]",579.3449349000002
5073,saturation,high,"[46,40,13,50.0,0.0,0.0]",579.3470653999975
5074,saturation,high,"[46,40,4,50.0,0.0,0.0]",579.3492155999993
5075,saturation,high,"[46,40,3,50.0,0.0,0.0]",579.3508117000019
5076,saturation,high,"[46,40,5,50.0,0.0,0.0]",579.3527355999977
5077,saturation,high,"[46,40,2,50.0,0.0,0.0]",579.3546532999972
5078,saturation,high,"[40,46,17,50.0,0.0,0.0]",579.3581841999985
5079,saturation,high,"[40,46,16,50.0,0.0,0.0]",579.3608802999952
5080,saturation,high,"[46,40,1,50.0,0.0,0.0]",579.3636360000019
5081,saturation,high,"[46,40,44,50.0,0.0,0.0]",579.3682661000057
5082,saturation,high,"[46,40,0,50.0,0.0,0.0]",579.3716859000051
5083,saturation,high,"[40,46,18,50.0,0.0,0.0]",579.3737217000016
5084,saturation,high,"[46,40,45,50.0,0.0,0.0]",579.375412399997
5085,saturation,high,"[40,46,19,50.0,0.0,0.0]",579.3777900999994
5086,saturation,high,"[40,46,20,50.0,0.0,0.0]",579.3801710999978
5087,saturation,high,"[46,40,28,50.0,0.0,0.0]",579.3828314000057
5088,saturation,high,"[40,46,21,50.0,0.0,0.0]",579.3855891999992
5089,saturation,high,"[46,40,29,50.0,0.0,0.0]",579.3906227000043
5090,saturation,high,"[40,46,22,50.0,0.0,0.0]",579.393230499998
5091,saturation,high,"[46,40,30,50.0,0.0,0.0]",579.3958692000015
5092,saturation,high,"[40,46,23,50.0,0.0,0.0]",579.3985322000008
5093,saturation,high,"[46,40,31,50.0,0.0,0.0]",579.3996588000009
5094,saturation,high,"[46,40,32,50.0,0.0,0.0]",579.4025144999978
5095,saturation,high,"[40,46,24,50.0,0.0,0.0]",579.404853
5096,saturation,high,"[46,40,33,50.0,0.0,0.0]",579.4074932000003
5097,saturation,high,"[46,40,34,50.0,0.0,0.0]",579.4113432000013
5098,saturation,high,"[40,46,25,50.0,0.0,0.0]",579.4152936000028
5099,saturation,high,"[40,46,26,50.0,0.0,0.0]",579.4184214999987
5100,saturation,high,"[46,40,35,50.0,0.0,0.0]",579.4229905000029
5101,saturation,high,"[40,46,27,50.0,0.0,0.0]",579.4260718000005
5102,saturation,high,"[40,46,28,50.0,0.0,0.0]",579.4300567999962
5103,saturation,high,"[40,46,29,50.0,0.0,0.0]",579.4324889999989
5104,saturation,high,"[46,40,36,50.0,0.0,0.0]",579.4344701000009
5105,saturation,high,"[46,40,37,50.0,0.0,0.0]",579.4356693999944
5106,saturation,high,"[46,40,38,50.0,0.0,0.0]",579.4371828000003
5107,saturation,high,"[46,40,39,50.0,0.0,0.0]",579.4390740000017
5108,saturation,high,"[46,40,40,50.0,0.0,0.0]",579.4410700000008
5109,saturation,high,"[46,40,41,50.0,0.0,0.0]",579.4434748999993
